post_id,account_id,type,hashtags,domain,
3864272401639265930,80528690166,videos,"aiinmarketing,careergrowth,careerswitch,contentmarketing,digitalmarketingcourse,digitalmarketingindia,freelancingindia,growthmindset,jobreadyskills,learnandgrow,learnnewskills,marketingcareer,onlinelearningindia,practicallearning,seotips,skilldevelopment,socialmediamarketing,upskillindia,uthinkacademy,womenincareers",tech,
3862097496613164771,80528690166,images,,tech,
3861331202834006028,80528690166,images,"CareerGrowth,DigitalMarketingIndia,DigitalMarketingQuiz,LearnDigitalMarketing,MarketingSkills,SEOLearning,UpgradeYourself,Uthink",tech,
3861322359664265609,80528690166,videos,"careergrowth,careeropportunities,digitalmarketingcourse,futurecareers,indiastudents,joborientedcourse,learnwithai,marketingcareer,puneeducation,reelsindia,skilldevelopment,trendingeducation,upskillyourself",tech,
3860645810652685237,80528690166,sidecar,"aicareers,careergrowth,careertips,digitalmarketingindia,exploreindia,explorepage,futurecareers,highincomeskills,indiastudents,instagramgrowth,instagrowth,joborientedcourse,learnnewskills,learnwithai,reachmore,reelsindia,skilldevelopment,studentlifeindia,trendingnow,trendingposts,upskillyourself,viralcontent,viralpost",tech,
3860465805930919156,80528690166,images,9,tech,
3859902163707755431,80528690166,videos,"AIinMarketing,CareerAfterBreak,CareerGrowth,CareerRestart,DigitalMarketingIndia,LearnNewSkills,Uthink,WomenEmpowerment,WomenInCareer,WorkFromHomeIndia,trendingreels,wfh,womenentrepreneurs,womenhood",tech,
3859874194377215488,80528690166,images,"8,DigitalMarketingIndia,DigitalMarketingQuiz,LearnDigitalMarketing,MarketingKnowledge,SEOQuiz,SEOTips,SEOlearning",tech,
3867215081343892427,64649641569,images,"AgileDevelopment,BusinessGrowth,CustomSoftware,DigitalTransformation,EnterpriseSolutions,FutureReady,ITServices,Innovation,ProductDevelopment,ScalableSolutions,SoftwareDevelopment,StartupSolutions,TechCompany,TechSolutions,VanizGroup",tech,
3866495442653644992,64649641569,images,"Automation,CRM,Cloud,CustomSoftware,ERP,MobileApps,SoftwareDevelopment,TechSolutions,VanizGroup,WebDevelopment",tech,
3865033678409768842,64649641569,images,"APIIntegration,CloudComputing,DevOps,FullStack,Innovation,MERNStack,ProductDevelopment,SaaS,SaaSDevelopment,SoftwareDevelopment,Startup,TechStartup,UIUX,VanizGroup,WebDevelopment",tech,
3864325929590108356,64649641569,images,"AI,Automation,CloudSolutions,DigitalTransformation,EmbeddedSystems,InternetOfThings,IoT,IoTSolutions,SmartDevices,TechInnovation",tech,
3862186987289697516,64649641569,images,"Accounting,Automation,BusinessGrowth,BusinessSolutions,CRM,CustomERP,DataAnalytics,DigitalTransformation,ERP,HRTech,InventoryManagement,TechForBusiness",tech,
3861364047237189091,64649641569,images,"Automation,BusinessAutomation,BusinessGrowth,CloudSolutions,DigitalTransformation,EnterpriseSolutions,InventoryManagement,RealTimeData,SaaS,SmartBusiness,StartupTech,StockManagement,TechSolutions,VanizGroup,WarehouseManagement",tech,
3860709273207258455,64649641569,images,"APIs,AutomationTools,BusinessAutomation,DigitalTransformation,NoCode,OpenClaw,Productivity,SaaS,TechSolutions,WorkflowAutomation",tech,
3859970944488375541,64649641569,images,"APIIntegration,CloudComputing,CustomSoftware,DotNetDeveloper,EnterpriseSoftware,FullStackDeveloper,MultiTenant,SaaSDevelopment,SaaSPlatform,ScalableApps,SoftwareDevelopment,StartupTech,TechSolutions,VanizGroup,WebDevelopment",tech,
3859119021434186795,64649641569,images,"AI,AIEngineering,ArtificialIntelligence,Automation,CloudComputing,DataEngineering,DigitalTransformation,GenerativeAI,KnowledgeBase,MCP,MachineLearning,RAG,SaaS,SemanticSearch,TechSolutions",tech,
3856376709050393247,64649641569,images,"APIs,CloudComputing,Coding,DeveloperResources,Developers,DigitalTransformation,FullStack,ITServices,SoftwareDevelopment,StartupTools,TechInnovation,VanizGroup",tech,
3855651078889097381,64649641569,images,"APIIntegration,Automation,AutomationTools,BusinessAutomation,DevOps,DigitalTransformation,Integration,LowCode,NoCode,Productivity,SaaS,StartupTools,TechSolutions,WorkflowAutomation,n8n",tech,
3854797554517140016,64649641569,images,"AI,APIIntegration,Automation,BusinessAutomation,CloudSolutions,DevOps,DigitalTransformation,LowCode,N8N,NoCode,VanizGroup,WorkflowAutomation",tech,
3867175749183465611,78280773979,images,,tech,
3866450286919891385,78280773979,images,,tech,
3865724414806202705,78280773979,images,,tech,
3865575125181032388,78280773979,videos,,tech,
3865002829010766364,78280773979,images,,tech,
3864276627459756614,78280773979,images,,tech,
3862102319836520684,78280773979,images,,tech,
3861376905790998600,78280773979,images,,tech,
3860651906050619063,78280773979,images,,tech,
3860501592647113095,78280773979,videos,,tech,
3859927691777374449,78280773979,images,,tech,
3859202516278408383,78280773979,images,,tech,
3865035364596263164,73241291496,images,"AINews,AIUpdates,ArtificialIntelligence,ETHZurich,GoogleGemini,IBM,Innovation,MistralAI,Nvidia,OpenAI,TechNews",tech,
3789038203123781885,73241291496,videos,,tech,
3787641242445367172,73241291496,videos,,tech,
3786876355066218368,73241291496,videos,,tech,
3786202293545476486,73241291496,videos,,tech,
3785471435889425083,73241291496,videos,,tech,
3784765090399748062,73241291496,videos,,tech,
3783948951755116943,73241291496,videos,,tech,
3781869032959055361,73241291496,videos,,tech,
3780358766907855272,73241291496,videos,,tech,
3778946386541926602,73241291496,videos,,tech,
3778226080244268121,73241291496,videos,,tech,
3868566243552404935,42604954651,images,"UAEstartup,abayaootd,abayas,buildinpublic,fashiontech,khaleeji,modestfashion,modestootd,uaefashion,عباءات,موضة_محتشمة",tech,
3866483016230663993,42604954651,images,"AbuDhabi,Dubai,UAEstartup,abayas,buildinpublic,earlystagestartup,fashiontech,founders,modestfashion,productresearch,startuplife,uaefashion",tech,
3865029624597773235,42604954651,images,"AbuDhabi,Dubai,UAEstartup,abayas,buildinpublic,earlystagestartup,fashiontech,founders,modestfashion,productresearch,startuplife,uaefashion",tech,
3863462940577559583,42604954651,images,"AbuDhabi,Dubai,UAEstartup,abayas,buildinpublic,earlystagestartup,fashiontech,founders,modestfashion,productresearch,startuplife,uaefashion",tech,
3862722647372789881,42604954651,images,"AbuDhabi,Dubai,UAEstartup,abayaootd,abayas,buildinpublic,fashiontech,khaleeji,modestfashion,modestootd,uaefashion,الإمارات,عباءات,موضة_محتشمة",tech,
3861465794978413215,42604954651,images,"AbuDhabi,Dubai,UAEstartup,abayaootd,abayas,buildinpublic,fashiontech,khaleeji,modestfashion,modestootd,uaefashion,الإمارات,عباءات,موضة_محتشمة",tech,
3859971749634554847,42604954651,sidecar,"abayaootd,abayas,modestfashion,shoppingtips,uaefashion",tech,
3858488401527445357,42604954651,images,"AbuDhabi,Dubai,abayas,dubaiabaya,emiratifashion,fashionbloger,founderlife,khaleeji,modanisa,modestfashion,ootd,uaefashion",tech,
3856188070143637677,42604954651,sidecar,"AbuDhabi,Dubai,UAEstartup,abayaootd,abayas,buildinpublic,fashiontech,khaleeji,modestfashion,modestootd,onlineshopping,uaefashion,الإمارات,عباءات,موضة_محتشمة",tech,
3855555339286149120,42604954651,images,"AbuDhabi,Dubai,abayas,dubaiabaya,emiratifashion,fashionbloger,khaleeji,modanisa,modestfashion,ootd,uaefashion",tech,
3855552203968369706,42604954651,images,"AbuDhabi,Dubai,abayadubai,abayaootd,abayas,eidspecial,emiratifashion,gulfabaya,khaleeji,modestfashion,modestootd,uaefashion",tech,
3855458830339202475,42604954651,images,"AbuDhabi,Dubai,abayaootd,abayas,fashiontech,modestfashion,modestootd,uaefashion",tech,
3781886990619890941,76126483105,sidecar,"AiTools,CreatorTools,ProductivityTools,TechTools,VibeTyper",tech,
3868558914124255869,76126483105,images,"AiTools,EasterSunday,VoiceDictation,WorkSmarter",tech,
3867070606487954883,76126483105,images,"AITools,HealthTech,HealthcareAdmin,MedicalOffice,Productivity",tech,
3865999051532193985,76126483105,images,"AITools,Productivity,SpeechToText,VoiceTyping,WorkSmarter",tech,
3864894400363622733,76126483105,images,"AITools,Productivity,SpeechToText,TechReview,VoiceTyping",tech,
3864793099139111925,76126483105,images,"AITools,Dictation,Productivity,SpeechToText,VoiceTyping",tech,
3859383950032606106,76126483105,images,"Linux,Productivity,VoiceTyping,Windows,macOS",tech,
3857209791727535944,76126483105,images,"Dictation,Linux,Productivity,VoiceTyping,Windows,macOS",tech,
3839769943751585240,76126483105,sidecar,"AIWorkflow,AiTools,ArtificialIntelligence,TechTools",tech,
3801838202290514564,76126483105,images,"AiTools,Linux,Productivity,VoiceToText,Workflow",tech,
3801161040592504861,76126483105,images,"AgenticAI,CreatorTools,CursorIDE,NationalScienceFictionDay,ScienceFictionDay,VoiceToText",tech,
3800418853323937089,76126483105,images,"2026,AiTools,HappyNewYear,TechCommunity,VoiceToText",tech,
3867656599720948190,65655334221,images,"Analytics,BigData,Cloud,DataEngineer,DataEngineering,DataPipeline,Databricks,ETL,Snowflake,TechCareers",tech,
3866931955800222326,65655334221,images,,tech,
3866257985169528292,65655334221,images,"Analytics,DataEngineering,DataScience,Learning,SQL",tech,
3865544008689006597,65655334221,images,"BigData,DataArchitecture,DataEngineer,DataEngineering,SQL",tech,
3864826400805270527,65655334221,images,"BigData,DataEngineering,DataScience,PySpark,Spark",tech,
3864072555720379870,65655334221,images,"BigData,DataAnalytics,DataEngineering,QueryOptimization,Snowflake",tech,
3863337325921142881,65655334221,videos,"DataAnalyst,DataAnalytics,Excel,PowerBI,SQL",tech,
3862929537885820684,65655334221,videos,"DBA,DataAnalyst,DataEngineer,SQL,SQLRoadmap",tech,
3862553165950683705,65655334221,images,"DataAnalytics,DataScience,LearningData,MachineLearning,Statistics",tech,
3861901556077682763,65655334221,images,"BigData,DataEngineering,DataPipeline,ETL,IncrementalLoad",tech,
3861181270860571870,65655334221,images,"DataAnalyst,DataEngineering,DataScience,Python,SQL",tech,
3860436958094901349,65655334221,images,"BigData,DataAnalytics,DataEngineering,PySpark,SQL",tech,
3868667914883141631,78423352872,images,"Abril2026,Kyogre,MegaAerodactyl,PokémonGO,RecuerdosEnMarcha,Tinkatink,Variocolor,one_digital,onedigital",tech,
3868151098348011978,78423352872,images,,tech,
3867924638144588685,78423352872,images,,tech,
3867924648982027680,78423352872,images,"AIMusic,CreadorDeContenido,ElevenLabs,ElevenMusic,InteligenciaArtificial,MarketingDigital,MusicaIA,StreamingLatam,one_digital,onedigital",tech,
3867332331476663658,78423352872,images,,tech,
3867328616992428828,78423352872,videos,"CozyGames,Dioramas,JuegosRelajantes,MiniWorldsDioramas,Revisión,SandboxCreativo,one_digital,onedigital",tech,
3867326594751338774,78423352872,images,,tech,
3867326107003795682,78423352872,images,"CozyGames,Dioramas,JuegosRelajantes,MiniWorldsDioramas,Revisión,SandboxCreativo,one_digital,onedigital",tech,
3867284573739383817,78423352872,videos,"IndieGames,PCGaming,Revisión,SubwayInvasion,SurvivalShooter,WaveShooter,one_digital,onedigital",tech,
3867283227342209574,78423352872,images,"IndieGames,PCGaming,Revisión,SubwayInvasion,SurvivalShooter,WaveShooter,one_digital,onedigital",tech,
3867242507134644357,78423352872,images,"DLC,Novedades,SEGA,SHINOBI,Videojuegos,one_digital,onedigital",tech,
3867197404223483940,78423352872,images,"Gemma4,Jetson,NVIDIA,RTX,edgecomputing,inteligenciaartificial,one_digital,onedigital",tech,
3868691981178844379,45135117767,images,"GwadarPort,Pakis,Trade",tech,
3868683405613397546,45135117767,images,"EnergySaving,MarketTiming,Pakistan",tech,
3868676977959431261,45135117767,videos,,tech,
3868668905534916591,45135117767,images,"Pakistan,RainAlert,WeatherUpdate",tech,
3868664923715346238,45135117767,images,"GlobalEconomy,GoldPrices,Investment",tech,
3868658889068233380,45135117767,images,,tech,
3868658681173351647,45135117767,images,,tech,
3868639133886967868,45135117767,images,,tech,
3868622871278473608,45135117767,images,,tech,
3868608894095913245,45135117767,videos,"AdventureAccident,BagaBeach,GoaParasailing,TouristSafety,ViralVideo",tech,
3868608416389881986,45135117767,images,,tech,
3868593002566984905,45135117767,images,,tech,
3867884132567285422,69493777250,images,"CareerGrowth,ChennaiStudents,ChennaiTechStudents,CodingAcademy,CodingChallenge,CodingStudents,FrontendDeveloper,GuessTheTool,ITTraining,LearnTech,LearnToCode,ProgrammingLife,ReactJS,SkillUpgrade,SoftwareCourse,StudentLifeChennai,TechCareer,TechStudents,VISKAMNIXAcademy,WebDevelopment",tech,
3865710264750827091,69493777250,images,"AcademyLife,CareerFocusedLearning,CareerReadyStudents,ChennaiCollegeStudents,ChennaiEducation,ChennaiStudents,ChennaiYouth,FutureReady,LearnBeyondBooks,LearnWithPurpose,PracticalSkills,SkillBasedEducation,SkillBuilding,SkillUpgrade,StudentCareerGrowth,StudentDevelopment,StudentMotivation,StudentsOfInstagram,StudyAndGrow,ViskamnixAcademy",tech,
3865016276418742459,69493777250,images,"AcademyLife,AprilFreshStart,CareerGoals,CareerGrowth,ChennaiLearners,ChennaiStudents,ChennaiTechStudents,CodingJourney,FutureStartsNow,ITTraining,LearnCoding,LearnInChennai,MarchReflection,SkillUp,SoftwareTraining,StudentCommunity,StudentsOfChennai,StudyMotivation,TechLearning,UpskillYourself",tech,
3861363423821225602,69493777250,images,"AcademyLife,Admissions2026,CareerFocusedLearning,CareerReady,ChennaiCollegeStudents,ChennaiEducation,ChennaiStudents,CollegeLifeChennai,EducationInChennai,FutureProfessionals,IndustryReadySkills,LearnWithExperts,PracticalTraining,SkillBasedLearning,StudentCareerGrowth,StudentSuccessJourney,StudentTraining,TrainingForStudents,ViskamnixAcademy,YouthOfChennai",tech,
3860667404489733644,69493777250,images,"AcademyCourses,BuildYourFuture,CareerFocusedLearning,CareerGrowth,DigitalLearning,EducationForSuccess,FutureSkills,JobReadySkills,LearnFromAnywhere,LearnNewSkills,LearningMadeEasy,OnlineEducation,OnlineLearning,PracticalLearning,SkillBasedTraining,SkillDevelopment,StudentCareer,TrainingInstitute,UpskillNow,ViskamnixAcademy",tech,
3857026725574389983,69493777250,images,"CareerInTech,ChennaiTech,CodeYourFuture,DeveloperLife,FreelancingIndia,FutureReady,InDemandSkills,LearnCoding,ProgrammingLife,SkillUpIndia,StudentLifeIndia,TechCareers,TechSkills,Viskamnix,WebDeveloper",tech,
3854868940002445277,69493777250,images,"CareerChoices,CareerGrowth,ChennaiTech,CorporateLife,DigitalSkills,FreelancerLife,FutureInTech,ITJobsIndia,InstaTech,LearnTechSkills,SkillDevelopment,StudentLifeIndia,TechCareerIndia,UpskillYourself,ViskamnixAcademy",tech,
3852694263507520646,69493777250,images,"CareerGrowth,CareerInIT,ChennaiStudents,DigitalCareer,FutureDevelopers,ITTraining,LearnBuildGrow,LearnTechSkills,SkillBasedLearning,StudentsCareer,TechCareerStart,TechEducation,TechLearning,UpskillNow,VISKAMNIXAcademy",tech,
3851228533482102843,69493777250,images,"CareerAdvice,CareerDoubts,CareerMentorship,ChennaiStudents,CodingJourney,DigitalMarketingCareer,FutureInTech,ITCareer,ITTraining,LearnTech,SkillUp,StudentLifeIndia,TechCareer,TechEducation,VISKAMNIXAcademy",tech,
3850520704668492130,69493777250,sidecar,"CareerGrowthTips,ChennaiAcademy,ChennaiCollegeStudents,ChennaiStudents,ChennaiTech,DevelopersOfIndia,FutureProgrammer,ITCareerPath,ITTraining,LearnCoding,SkillDevelopmentIndia,StartYourCareer,StudentsOfInstagram,TechLearning,TechSkills",tech,
3849748829378149479,69493777250,videos,"CareerGrowthTips,CareerMotivation,ChennaiCareers,ChennaiCollegeStudents,ChennaiEducation,ChennaiStudents,ChennaiYouth,DigitalSkillsIndia,FutureProfessionals,JobReadySkills,LearnNewSkills,ReelEducation,SkillDevelopmentIndia,SkillUpIndia,StudentCareer,StudentCommunity,StudentSuccess,TamilStudents,UpskillYourself,VISKAMNIXAcademy",tech,
3846896761126612651,69493777250,videos,"CareerDevelopment,CareerLearning,ChennaiStudents,DigitalMarketingStudents,DigitalSkills,EducationJourney,FutureCareer,LearnAndEarn,LearnDigitalMarketing,MarketingCareer,SkillUpgrade,StudentGrowth,StudentMotivation,UpskillYourself,VISKAMNIXAcademy",tech,
3868260561427656342,35775719379,images,"EasterSunday,easter,eastereggs,teamvitalmasks,vitalmasks",tech,
3864974653111069112,35775719379,images,"Hiring,LifeAtVitalMasks,SoftwareEngineer,TechIntern",tech,
3857373875852843348,35775719379,images,"Ramzan,eidmubarak2026,teamvitalmasks",tech,
3847966947934173068,35775719379,images,"HappyWomensDay,InternationalWomensDay2026,TeamVitalMasks,VitalMasks,WomensDay",tech,
3847964263353356665,35775719379,images,"DigitalTransformation,EducationTechnology,SriLanka,TrinetraStudyPartners,VitalMasks,WebDevelopment,WebsiteLaunch",tech,
3835494454803639346,35775719379,images,"Ramadan,Ramadan2026,ramadankareem,teamvitalmasks,vitalmasks",tech,
3832837118246860397,35775719379,images,"Blessings,MahaShivarathiri,VitalMasks,VitalMasksDigitalStudio,shivarathiri",tech,
3832387061509087822,35775719379,sidecar,"6YearsStrong,BuildingTheFuture,Innovation,StartupJourney,TeamVitalMasks,VitalMasksTurns6",tech,
3832021708799408512,35775719379,images,"BuiltOnTrust,DayOfLove,StrongerTogether,TeamVitalMasks,ValentinesDay2026,VitalMasks",tech,
3831629127884145116,35775719379,images,,tech,
3824773966083372712,35775719379,images,"78thindependenceday,IndependenceDay,SriLanka,TeamVitalMasks,VitalMasks",tech,
3824386136886331258,35775719379,images,,tech,
3864347875019092303,40268551879,sidecar,"BrandingPuglia,DigitalInnovation,HardwareSpecialist,LogoDesign,Noicattaro,PrecisionDesign,StartupItalia,TechCreator,UpgradeYourBrand,VisualIdentity,VitoVisual",tech,
3865028939148461087,51775929207,images,"fabricinnovation,madeinindia,qualitymatters,textileindustry,vmsfabrics",tech,
3861195376978680324,51775929207,videos,"madeforperformance,moderntextiles,textileindustry,vmsfabrics,yarnquality",tech,
3859701465783316236,51775929207,images,"craftedwithcare,precisionmatters,qualityfirst,textileexcellence,vmsfabrics",tech,
3854114915695222690,51775929207,images,"cottonyarn,fabricinnovation,textileexcellence,vms,wovenquality",tech,
3851024449320097336,51775929207,images,"fabricinnovation,summerfabrics,textileindustry,vmsfabrics,whitestyles",tech,
3850464547224267397,51775929207,images,"ahmedabad,vmsfabrics,vmstextile,vmsvalues,yarning",tech,
3817891280622241794,51775929207,images,"ahmedabad,knittedfabrics,successstories,vms,vmsfabric",tech,
3815819938750063375,51775929207,videos,"fabrics,vmsfabric,vmslegacy,vmsvalues,whatwedo",tech,
3814331863612046053,51775929207,images,"ahmedabad,knittedfabrics,successstories,vms,vmsfabric",tech,
3806692376828238581,51775929207,images,"fabric,fabricdesign,textiles,vms,vmsfabric",tech,
3804656574972106451,51775929207,videos,"fabricdesign,fabricreels,textiles,vms,vmsfabric",tech,
3803204167557777396,51775929207,images,"fabric,fabricdesign,textiles,vms,vmsfabric",tech,
3867067981348867476,3079659241,images,"abpframework,aspnetcore,backenddevelopment,cleanarchitecture,coding,ddd,developerlife,developers,dotnet,dotnetcore,dotnetdeveloper,enterprisesoftware,microservices,modulararchitecture,opensource,programming,softwarearchitecture,softwaredeveloper,softwareengineering,webdevelopment",tech,
3865006552160430375,3079659241,images,"abpframework,aspnetcore,b2btech,backenddevelopment,cloudnative,developers,devops,digitaltransformation,distributedsystems,dotnet,engineeringteam,microservices,programming,saas,scalability,softwarearchitecture,softwaredevelopment,softwareengineer,systemdesign,techinnovation,webdevelopment",tech,
3864251562860493817,3079659241,images,,tech,
3862054925308801772,3079659241,images,"abpframework,aspnetcore,developers,dotnet,programming,saas,softwaredevelopment,webdevelopment",tech,
3859838465894985433,3079659241,images,,tech,
3859124966416305430,3079659241,images,"abpframework,ai,artificialintelligence,aspnetcore,backenddeveloper,csharp,dotnet,dotnetdeveloper,fullstackdeveloper,generativeai,microservices,openai,rag,saas,softwarearchitecture,softwaredevelopment,webdevelopment",tech,
3856223554761948024,3079659241,images,"abpframework,ai,artificialintelligence,aspnetcore,backenddeveloper,csharp,dotnet,dotnetdeveloper,fullstackdeveloper,generativeai,microservices,openai,rag,saas,softwarearchitecture,softwaredevelopment,webdevelopment",tech,
3854129386632159921,3079659241,images,"abpframework,ai,aidevelopment,artificialintelligence,backenddevelopment,coding,developercommunity,developers,devtools,dotnet,generativeai,programming,softwaredeveloper,softwaredevelopment",tech,
3851970075667223888,3079659241,sidecar,,tech,
3851847851652205112,3079659241,images,,tech,
3851230529534576336,3079659241,images,"abpframework,aspnetcore,backenddeveloper,cleanarchitecture,csharp,devcommunity,dotnet,dotnetdeveloper,modulararchitecture,multitenant,programminglife,saasdevelopment,softwarearchitecture,softwareengineering,webdevelopment",tech,
3849722944532779401,3079659241,images,"abpframework,abpio,aspnetcore,backenddeveloper,cleanarchitecture,codinglife,csharp,ddd,developerproductivity,developers,devtools,dotnet,dotnetdeveloper,modulararchitecture,saasdevelopment,softwarearchitecture,softwareengineering,techcommunity,webdevelopment",tech,
3854307648099405195,78884511553,sidecar,"buildinpublic,contentcreators,contentideas,contentstrategy,creatoreconomy,creatorworkflow,marketingideas,podcastclips,podcasterlife,podcastgrowth,podcasting,shortformvideo",tech,
3865033722039248527,78884511553,sidecar,"buildinpublic,contentcreators,contentideas,contentstrategy,creatoreconomy,creatorworkflow,marketingideas,podcastclips,podcasterlife,podcastgrowth,podcasting,shortformvideo",tech,
3860879326573045646,78884511553,sidecar,"buildinpublic,contentcreators,contentideas,contentstrategy,creatoreconomy,creatorworkflow,marketingideas,podcastclips,podcasterlife,podcastgrowth,podcasting,shortformvideo",tech,
3857826782880073298,78884511553,sidecar,"buildinpublic,contentcreators,contentideas,contentstrategy,creatoreconomy,creatorworkflow,marketingideas,podcastclips,podcasterlife,podcastgrowth,podcasting,shortformvideo",tech,
3854283496794009980,78884511553,sidecar,"buildinpublic,contentcreators,contentideas,contentstrategy,creatoreconomy,creatorworkflow,marketingideas,podcastclips,podcasterlife,podcastgrowth,podcasting,shortformvideo",tech,
3851465220095346055,78884511553,sidecar,"buildinpublic,contentcreators,contentideas,contentstrategy,creatoreconomy,creatorworkflow,marketingideas,podcastclips,podcasterlife,podcastgrowth,podcasting,shortformvideo",tech,
3157421870775601929,2529862717,sidecar,"art,artcollector,artforsale,artist,artofinstagram,artoftheday,artprint,artwork,digitalart,matrix,pixelart,poster,thematrix,voxodyssey",tech,
3181376653552359326,2529862717,images,"AbstractPoster,AffordableArt,ArtCollectors,ArtGallery,ArtLovers,ArtPrints,ArtisticExpression,Collectible,DecorInspiration,GamerArt,GiftIdeas,HomeDecor,InteriorDesign,LimitedEdition,PosterArt,PosterDesign,PosterForSale,UniqueGift,WallArt,WallDecor",tech,
2995360200416030613,2529862717,images,"art,artcollector,arte,artforsale,artgallery,artisan,artist,artista,artistic,artistoninstagram,artists,artistsofinstagram,artistsoninstagram,artlife,artlovers,artoftheday,artofvisuals,arts,artshow,artshub,artstagram,artsy,artwork,artworks,comission,game,luckycat,painting,pixelart,screenshotsaturday",tech,
3866997482530289723,2529862717,images,"ActionRPG,ActionRoguelike,AdventureGame,BoardGameInspired,CombatGame,ConsoleGaming,DarkAdventure,DarkFantasy,DiceMechanic,DifficultGames,DungeonCrawler,EpicBossFight,FantasyWorld,FemaleProtagonist,GamerLife,GamingCommunity,HackAndSlash,IndieGame,IndieGaming,IsometricGame,LostInRandom,LostInRandomTheEternalDie,NewGame,PCGaming,RPGGaming,ReplayValue,Roguelike,Roguelite,Singleplayer,TheEternalDie",tech,
3866262591614232291,2529862717,images,"1970sGaming,CartridgeGaming,ClassicGaming,ConsoleHistory,DigitalArchaeology,EarlyVideoGames,FairchildChannelF,GameCollectors,GamePreservation,GamingArtifacts,GamingHistory,GamingLegends,GamingMuseum,HistoricGames,HomeConsoleHistory,OldSchoolGaming,PixelHistory,RetroBaseball,RetroConsole,RetroGameCollectors,RetroGaming,RetroGamingCommunity,RetroTech,SportsVideoGames,TechHistory,VideoGameHistory,Videocart12,VintageCartridge,VintageComputing,VintageVideoGames",tech,
3864988587393823133,2529862717,images,"BackendDevelopment,BuildInPublic,BuildYourOwn,CodingLife,DevLife,DigitalCreation,FounderLife,FrontendDevelopment,FullStackDeveloper,IndieHacker,LowCode,NoCode,StartupBuild,StartupJourney,TechEntrepreneur,WebBuilder,WebDesign,WebDevelopment,WebsiteDevelopment,WebsiteOdyssey",tech,
3864130295675273446,2529862717,images,"16BitArt,8BitArt,ChibiPixel,CutePixelArt,DigitalPixelArt,GamingArt,IndieGameArt,OldSchoolPixel,PixelAnimation,PixelArt,PixelArtCommunity,PixelArtGallery,PixelArtist,PixelCharacters,PixelCreatives,PixelDesign,PixelDrawing,PixelDrawingDaily,PixelFanArt,PixelGameArt,PixelIllustration,PixelLove,PixelPortrait,PixelScenes,PixelVibes,PixelWorld,RetroGamingArt,RetroPixel,TinyPixelArt,voxodyssey",tech,
3862008485429140175,2529862717,images,"ActionRPG,Atmospheric,Exploration,IndieDev,IndieGame,IndieRPG,Loot,Mining,OpenWorld,ProceduralGeneration,RPG,Relaxing,Sandbox,SciFi,Singleplayer,Space,TopDown,TopDownShooter",tech,
3861231304042151590,2529862717,images,"1970sGaming,8BitGaming,ArcadeHistory,ClassicGames,ConsoleHistory,EarlyGaming,FairchildChannelF,GameAnalysis,GameCollectors,GameDesign,GamePreservation,GamingArchive,GamingCommunity,GamingHistory,HistoricGames,IndieGameDev,Microprocessor,OldGames,OldSchoolGaming,PixelGaming,RetroGamers,RetroGaming,RetroReview,RetroTech,SpitfireGame,TechHistory,VideoGameHistory,Videocart4,VintageGaming,VoxOdyssey",tech,
3859957007663262003,2529862717,images,"BuildInPublic,CodingLife,CreativeTech,DevJourney,DigitalCreation,IndieDev,Innovation,Launched,LiveProject,MadeWithCode,ModernWeb,NowLive,OnlineNow,ProductLaunch,StartupVibes,TechProject,UIDesign,UXDesign,VoxOdyssey,WebDevelopment",tech,
3859056470109499031,2529862717,images,"16bit,8bit,artstation,aseprite,dailyrender,digitalart,gamedev,indiedev,isometric,lowres,nostalgia,pixel_art,pixelart,pixelartist,pixelgraphics,pixelpainting,pixelperfection,pixels,retroart,retroish",tech,
3856938221834104199,2529862717,images,"2DGames,AtmosphericGaming,CultClassic,DarkGames,GameArt,GameLovers,GameRelease,GamersOfSteam,GamingCommunity,GamingLife,GreatSoundtrack,HiddenGems,HorrorGames,IndieGameDev,IndieGames,JRPG,MultipleEndings,NarrativeGames,OFFGame,PixelArt,PsychologicalHorror,PuzzleGames,RPGMaker,RetroGaming,SinglePlayerGames,SteamGames,StoryRich,SurrealGaming,VideoGames,WeirdGames",tech,
3867170788964653491,45428647343,sidecar,"Consistency,GrowthMindset,Innovation,TechStrategy,VSachiTech",tech,
3867079953762315460,45428647343,images,"AIWebsite,BusinessGrowth,BusinessTips,DigitalAgency,DigitalMarketing,Entrepreneur,GrowOnline,InstaBusiness,LeadGeneration,MarketingTips,OnlineBusiness,SEO,SmallBusiness,Startup,StartupLife,TechBusiness,VsachiTech,WebDesign,WebDeveloper,WebsiteDevelopment",tech,
3865035679150995788,45428647343,sidecar,"businessgrowth,digitalmarketingagency,explorepage,growyourbusiness,instagrowth,leadgeneration,marketingagency,marketingstrategy,onlinebranding,reelsmarketing,socialmediaexpert,socialmediamanagement,socialmediatips,startupindia,vsachitech",tech,
3864890798663917789,45428647343,images,"BrandBuilding,BusinessGrowth,ContentCreatorsIndia,ContentMarketing,DelhiBusiness,DigitalAgency,DigitalMarketingIndia,EntrepreneurIndia,GrowOnInstagram,InstaGrowth,InstagramGrowth,LeadGeneration,MarketingAgency,OnlineBusinessGrowth,ReelsIndia,ReelsStrategy,SocialMediaExperts,SocialMediaGrowth,StartupIndia,VsachiTech",tech,
